Chan	Prompt	Decay	Fit	Residuals
192	3	4	0	0
193	0	1	0	0
194	4	4	0	0
195	4	2	0	0
196	3	4	0	0
197	10	4	0	0
198	9	2	0	0
199	19	3	0	0
200	17	7	0	0
201	29	7	0	0
202	36	9	0	0
203	42	8	0	0
204	57	11	0	0
205	75	14	0	0
206	91	20	0	0
207	116	22	0	0
208	154	24	0	0
209	173	43	0	0
210	258	63	0	0
211	343	92	0	0
212	521	127	0	0
213	690	189	0	0
214	1015	242	0	0
215	1425	350	0	0
216	2086	481	0	0
217	2752	619	0	0
218	3675	717	0	0
219	4740	956	0	0
220	5747	1186	0	0
221	6978	1310	0	0
222	8006	1651	0	0
223	8786	1901	0	0
224	9132	2192	0	0
225	9147	2514	0	0
226	8851	2708	0	0
227	7912	3052	0	0
228	6929	3350	0	0
229	6143	3567	0	0
230	5083	3919	0	0
231	4008	4137	0	0
232	3080	4286	0	0
233	2448	4736	0	0
234	1794	4722	0	0
235	1272	4906	0	0
236	923	5000	0	0
237	660	4799	0	0
238	438	4990	4939.784	0.6228771
239	330	4867	4978.758	-1.405802
240	243	4947	4930.432	0.2065075
241	147	4905	4814.335	1.135503
242	120	4696	4656.187	0.5109574
243	69	4400	4458.556	-0.7793719
244	44	4120	4235.266	-1.591475
245	38	4057	4001.252	0.7763424
246	23	3795	3763.711	0.452189
247	16	3529	3526.819	3.282103E-02
248	13	3286	3298.934	-0.2024289
249	6	3190	3082.59	1.70871
250	3	3000	2882.03	1.941177
251	4	2629	2696.041	-1.185895
252	4	2503	2523.503	-0.3725456
253	3	2373	2363.387	0.1798147
254	2	2202	2214.741	-0.2482288
255	4	2001	2076.69	-1.553117
256	1	1875	1948.426	-1.560546
257	0	1848	1829.203	0.4026505
258	0	1702	1718.334	-0.365752
259	1	1592	1615.187	-0.5381888
260	1	1514	1519.177	-0.1234525
261	1	1454	1429.766	0.5904977
262	0	1316	1346.457	-0.7827849
263	0	1306	1268.792	0.9602007
264	0	1228	1196.347	0.8440986
265	0	1113	1128.734	-0.4421199
266	0	1081	1065.592	0.4397108
267	0	1000	1006.59	-0.1960043
268	1	939	951.4216	-0.381956
269	1	906	899.804	0.1941614
270	0	840	851.4765	-0.3742815
271	0	809	806.1985	0.0931925
272	0	770	763.748	0.2134604
273	0	765	723.9196	1.40741
274	0	605	686.5241	-3.159023
275	0	663	651.3868	0.4289289
276	0	651	618.3461	1.217671
277	0	596	587.2527	0.3416214
278	0	583	557.9691	0.9889201
279	0	563	530.3678	1.312976
280	0	503	504.3313	-5.681009E-02
281	1	508	479.7507	1.199298
282	0	468	456.5256	0.5084071
283	0	464	434.5631	1.310133
284	0	435	413.7772	0.9768112
285	0	431	394.0883	1.707091
286	0	339	375.4231	-1.907974
287	0	357	357.7134	-3.638277E-02
288	0	340	340.8962	-4.687513E-02
289	0	317	324.9132	-0.4291695
290	0	312	309.7104	0.1252008
291	0	279	295.2376	-0.9406967
292	0	253	281.4487	-1.733411
293	0	248	268.3005	-1.24972
294	0	234	255.7532	-1.379835
295	0	253	243.7698	0.562408
296	0	244	232.3161	0.7253279
297	0	205	221.3601	-1.110827
298	0	192	210.8723	-1.325264
299	0	201	200.8252	1.198771E-02
300	0	177	191.1934	-1.039188
301	0	202	181.953	1.371518
302	0	166	173.0819	-0.5358548
303	0	176	164.5597	0.8400553
304	0	161	156.3672	0.3560828
305	0	148	148.4865	-3.903739E-02
306	0	143	140.901	0.1714284
307	0	158	133.5953	1.893924
308	0	127	126.5548	3.863483E-02
309	0	131	119.7661	0.9595475
310	0	103	113.2165	-0.9866366
311	0	113	0	0
312	0	97	0	0
313	0	117	0	0
314	0	114	0	0
315	0	112	0	0
316	0	105	0	0
317	0	90	0	0
318	0	100	0	0
319	0	87	0	0
320	0	81	0	0
321	0	78	0	0
322	0	73	0	0
323	0	89	0	0
324	0	70	0	0
325	0	68	0	0
326	0	69	0	0
327	0	58	0	0
328	0	60	0	0
329	0	57	0	0
330	0	61	0	0
331	0	62	0	0
332	0	52	0	0
333	0	37	0	0
334	0	52	0	0
335	0	49	0	0
336	0	40	0	0
337	0	39	0	0
338	0	50	0	0
339	0	54	0	0
340	0	49	0	0
341	0	44	0	0
342	0	36	0	0
343	0	33	0	0
344	0	43	0	0
345	0	46	0	0
346	0	29	0	0
347	0	24	0	0
348	0	36	0	0
349	0	40	0	0
350	0	35	0	0
351	0	30	0	0
352	0	24	0	0
353	0	23	0	0
354	0	38	0	0
355	0	30	0	0
356	0	35	0	0
357	0	35	0	0
358	0	24	0	0
359	0	20	0	0
360	0	19	0	0
361	0	20	0	0
362	0	12	0	0
363	0	13	0	0
364	0	25	0	0
365	1	28	0	0
366	0	25	0	0
367	0	24	0	0
368	0	23	0	0
369	0	26	0	0
370	0	15	0	0
371	0	15	0	0
372	0	16	0	0
373	0	23	0	0
374	0	21	0	0
375	0	13	0	0
376	0	18	0	0
377	0	13	0	0
378	0	14	0	0
379	0	17	0	0
380	0	11	0	0
381	0	13	0	0
382	0	18	0	0
383	0	14	0	0
384	0	14	0	0
385	0	11	0	0
386	0	17	0	0
387	0	12	0	0
388	0	16	0	0
389	0	10	0	0
390	0	13	0	0
391	0	8	0	0
392	0	9	0	0
393	0	15	0	0
394	0	10	0	0
395	0	9	0	0
396	0	15	0	0
397	0	9	0	0
398	0	11	0	0
399	0	16	0	0
400	0	8	0	0
401	0	13	0	0
402	1	14	0	0
403	0	7	0	0
404	0	8	0	0
405	0	10	0	0
406	0	7	0	0
407	0	9	0	0
408	0	9	0	0
409	0	8	0	0
410	0	10	0	0
411	0	15	0	0
412	0	8	0	0
413	0	5	0	0
414	0	14	0	0
415	0	8	0	0
416	0	12	0	0
417	0	7	0	0
418	0	8	0	0
419	0	9	0	0
420	0	4	0	0
421	0	6	0	0
422	0	13	0	0
423	0	8	0	0
424	0	7	0	0
425	0	11	0	0
426	0	8	0	0
427	0	6	0	0
428	0	5	0	0
429	0	10	0	0
430	0	9	0	0
431	0	3	0	0
432	0	9	0	0
433	0	6	0	0
434	0	8	0	0
435	1	10	0	0
436	0	6	0	0
437	0	8	0	0
438	0	4	0	0
439	0	4	0	0
440	0	8	0	0
441	0	9	0	0
442	0	9	0	0
443	0	9	0	0
444	0	5	0	0
445	0	10	0	0
446	0	9	0	0
447	0	11	0	0
448	0	8	0	0
449	0	6	0	0
450	0	8	0	0
451	0	9	0	0
452	0	5	0	0
453	0	4	0	0
454	0	5	0	0
455	0	10	0	0
456	0	8	0	0
457	0	6	0	0
458	0	5	0	0
459	0	4	0	0
460	0	4	0	0
461	0	3	0	0
462	0	7	0	0
463	0	8	0	0
464	0	3	0	0
465	0	8	0	0
466	0	3	0	0
467	0	5	0	0
468	0	3	0	0
469	0	3	0	0
470	0	7	0	0
471	0	8	0	0
472	0	4	0	0
473	0	5	0	0
474	0	3	0	0
475	1	4	0	0
476	1	5	0	0
477	0	4	0	0
478	0	6	0	0
479	0	2	0	0
480	0	6	0	0
481	1	4	0	0
482	4	6	0	0
483	0	6	0	0
484	0	2	0	0
485	1	6	0	0
486	2	5	0	0
487	0	5	0	0
488	0	1	0	0
489	0	8	0	0
490	0	4	0	0
491	0	5	0	0
492	2	3	0	0
493	0	5	0	0
494	0	1	0	0
495	0	5	0	0
496	1	1	0	0
497	1	3	0	0
498	1	4	0	0
499	2	2	0	0
500	1	4	0	0
501	1	4	0	0
502	2	2	0	0
503	0	3	0	0
504	4	4	0	0
505	4	6	0	0
506	1	3	0	0
507	2	4	0	0
508	4	4	0	0
509	3	3	0	0
510	3	5	0	0
511	0	2	0	0
512	2	6	0	0
513	2	4	0	0
514	1	6	0	0
515	3	1	0	0
516	1	6	0	0
517	1	0	0	0
518	1	3	0	0
519	3	4	0	0
520	1	3	0	0
521	1	3	0	0
522	3	2	0	0
523	0	5	0	0
524	2	1	0	0
525	1	1	0	0
526	0	6	0	0
527	1	2	0	0
528	2	5	0	0
529	0	1	0	0
530	1	4	0	0
531	2	1	0	0
532	0	2	0	0
533	2	5	0	0
534	5	3	0	0
535	0	2	0	0
536	2	2	0	0
537	0	4	0	0
538	1	3	0	0
539	3	2	0	0
540	2	3	0	0
541	2	2	0	0
542	0	6	0	0
543	1	0	0	0
544	1	2	0	0
545	0	3	0	0
546	0	4	0	0
547	1	3	0	0
548	0	4	0	0
549	1	1	0	0
550	1	2	0	0
551	1	3	0	0
552	2	3	0	0
553	1	2	0	0
554	0	6	0	0
555	0	1	0	0
556	1	5	0	0
557	0	4	0	0
558	1	1	0	0
559	3	5	0	0
560	0	6	0	0
561	0	2	0	0
562	1	2	0	0
563	0	2	0	0
564	0	3	0	0
565	4	2	0	0
566	1	2	0	0
567	2	0	0	0
568	2	2	0	0
569	0	0	0	0
570	3	3	0	0
571	0	3	0	0
572	1	2	0	0
573	3	1	0	0
574	0	1	0	0
575	0	3	0	0
576	2	3	0	0
577	1	2	0	0
578	1	2	0	0
579	0	5	0	0
580	1	3	0	0
581	1	0	0	0
582	1	5	0	0
583	0	3	0	0
584	0	0	0	0
585	0	2	0	0
586	1	1	0	0
587	1	4	0	0
588	0	1	0	0
589	0	1	0	0
590	0	1	0	0
591	1	3	0	0
592	2	1	0	0
593	1	2	0	0
594	0	3	0	0
595	0	2	0	0
596	0	3	0	0
597	2	2	0	0
598	0	3	0	0
599	3	5	0	0
600	1	2	0	0
601	0	1	0	0
602	0	2	0	0
603	0	2	0	0
604	0	4	0	0
605	1	2	0	0
606	1	3	0	0
607	0	3	0	0
608	2	4	0	0
609	2	5	0	0
610	1	1	0	0
611	0	4	0	0
612	0	4	0	0
613	1	2	0	0
614	1	4	0	0
615	0	4	0	0
616	2	3	0	0
617	2	3	0	0
618	2	1	0	0
619	2	5	0	0
620	2	2	0	0
621	0	1	0	0
622	1	2	0	0
623	0	3	0	0
624	0	0	0	0
625	0	7	0	0
626	1	3	0	0
627	2	3	0	0
628	0	3	0	0
629	1	3	0	0
630	1	1	0	0
631	0	4	0	0
632	0	1	0	0
633	0	2	0	0
634	0	2	0	0
635	2	3	0	0
636	0	3	0	0
637	2	2	0	0
638	1	3	0	0
639	1	4	0	0
640	1	2	0	0
641	0	3	0	0
642	1	0	0	0
643	1	3	0	0
644	1	3	0	0
645	0	2	0	0
646	2	2	0	0
647	1	0	0	0
648	1	6	0	0
649	0	0	0	0
650	2	0	0	0
651	0	3	0	0
652	1	2	0	0
653	1	1	0	0
654	1	1	0	0
655	0	1	0	0
656	0	0	0	0
657	1	5	0	0
658	0	3	0	0
659	2	1	0	0
660	1	1	0	0
661	2	1	0	0
662	1	3	0	0
663	1	1	0	0
664	2	1	0	0
665	3	4	0	0
666	0	5	0	0
667	1	3	0	0
668	2	1	0	0
669	1	1	0	0
670	1	2	0	0
671	1	2	0	0
672	1	5	0	0
673	2	1	0	0
674	1	1	0	0
675	0	4	0	0
676	1	2	0	0
677	1	1	0	0
678	0	2	0	0
679	1	6	0	0
680	1	1	0	0
681	3	1	0	0
682	1	4	0	0
683	1	1	0	0
684	1	2	0	0
685	2	1	0	0
686	2	0	0	0
687	3	2	0	0
688	2	2	0	0
689	4	2	0	0
690	2	3	0	0
691	0	1	0	0
692	1	1	0	0
693	0	4	0	0
694	3	3	0	0
695	1	3	0	0
696	0	3	0	0
697	2	5	0	0
698	1	2	0	0
699	2	4	0	0
700	1	2	0	0
701	1	0	0	0
702	0	3	0	0
703	1	1	0	0
704	1	4	0	0
705	0	1	0	0
706	3	3	0	0
707	0	2	0	0
708	2	2	0	0
709	0	2	0	0
710	1	3	0	0
711	1	5	0	0
712	1	0	0	0
713	1	2	0	0
714	0	5	0	0
715	3	1	0	0
716	1	3	0	0
717	1	1	0	0
718	2	0	0	0
719	2	3	0	0
720	0	2	0	0
721	2	1	0	0
722	1	0	0	0
723	0	3	0	0
724	1	4	0	0
725	3	1	0	0
726	0	1	0	0
727	1	0	0	0
728	2	3	0	0
729	1	6	0	0
730	0	3	0	0
731	1	2	0	0
732	3	4	0	0
733	0	1	0	0
734	0	2	0	0
735	4	1	0	0
736	2	2	0	0
737	0	3	0	0
738	1	3	0	0
739	3	1	0	0
740	2	3	0	0
741	1	3	0	0
742	1	0	0	0
743	1	2	0	0
744	0	1	0	0
745	0	3	0	0
746	1	4	0	0
747	3	2	0	0
748	3	0	0	0
749	2	3	0	0
750	2	3	0	0
751	0	3	0	0
752	1	1	0	0
753	0	3	0	0
754	0	4	0	0
755	0	0	0	0
756	0	2	0	0
757	0	3	0	0
758	2	0	0	0
759	0	2	0	0
760	1	1	0	0
761	0	1	0	0
762	1	0	0	0
763	0	3	0	0
764	1	3	0	0
765	0	1	0	0
766	1	3	0	0
767	1	3	0	0
768	2	2	0	0
769	0	0	0	0
770	0	3	0	0
771	0	2	0	0
772	0	1	0	0
773	1	4	0	0
774	0	2	0	0
775	1	5	0	0
776	0	1	0	0
777	1	1	0	0
778	0	2	0	0
779	0	1	0	0
780	0	2	0	0
781	0	0	0	0
782	1	3	0	0
783	0	6	0	0
784	0	1	0	0
785	1	2	0	0
786	0	4	0	0
787	1	1	0	0
788	0	3	0	0
789	0	0	0	0
790	0	0	0	0
791	2	0	0	0
792	2	4	0	0
793	0	1	0	0
794	0	0	0	0
795	1	3	0	0
796	2	1	0	0
797	0	2	0	0
798	1	1	0	0
799	0	5	0	0
800	2	4	0	0
801	1	1	0	0
802	0	1	0	0
803	1	5	0	0
804	0	5	0	0
805	0	1	0	0
806	0	0	0	0
807	0	2	0	0
808	0	4	0	0
809	2	1	0	0
810	0	1	0	0
811	4	2	0	0
812	0	2	0	0
813	2	0	0	0
814	0	1	0	0
815	2	1	0	0
816	0	0	0	0
817	0	2	0	0
818	0	0	0	0
819	0	0	0	0
820	0	0	0	0
821	3	1	0	0
822	1	2	0	0
823	0	2	0	0
824	0	1	0	0
825	0	4	0	0
826	1	2	0	0
827	0	2	0	0
828	1	1	0	0
829	0	2	0	0
830	0	2	0	0
831	0	2	0	0
832	0	2	0	0
833	1	3	0	0
834	1	0	0	0
835	0	4	0	0
836	1	1	0	0
837	1	3	0	0
838	2	0	0	0
839	0	1	0	0
840	0	1	0	0
841	0	0	0	0
842	1	3	0	0
843	0	3	0	0
844	0	3	0	0
845	0	4	0	0
846	0	0	0	0
847	1	3	0	0
848	1	1	0	0
849	0	1	0	0
850	1	1	0	0
851	1	1	0	0
852	1	1	0	0
853	0	0	0	0
854	0	0	0	0
855	1	2	0	0
856	0	0	0	0
857	1	3	0	0
858	0	1	0	0
859	0	1	0	0
860	1	2	0	0
861	0	1	0	0
862	0	1	0	0
863	0	0	0	0
864	0	2	0	0
865	1	1	0	0
866	0	1	0	0
867	0	0	0	0
868	0	2	0	0
869	2	1	0	0
870	0	1	0	0
871	0	2	0	0
872	0	0	0	0
873	1	1	0	0
874	1	0	0	0
875	0	1	0	0
876	0	2	0	0
877	0	0	0	0
878	1	1	0	0
879	0	3	0	0
880	0	2	0	0
881	1	0	0	0
882	3	1	0	0
883	0	2	0	0
884	0	4	0	0
885	0	0	0	0
886	0	0	0	0
887	0	1	0	0
888	1	1	0	0
889	1	0	0	0
890	0	1	0	0
891	0	0	0	0
892	0	1	0	0
893	0	2	0	0
894	0	0	0	0
895	0	2	0	0
896	0	0	0	0
897	1	0	0	0
898	0	2	0	0
899	0	3	0	0
900	0	1	0	0
901	0	3	0	0
902	0	0	0	0
903	0	3	0	0
904	0	2	0	0
905	0	0	0	0
906	0	0	0	0
907	0	1	0	0
908	0	0	0	0
909	0	4	0	0
910	1	0	0	0
911	0	2	0	0
912	0	3	0	0
913	1	0	0	0
914	0	0	0	0
915	0	3	0	0
916	0	2	0	0
917	1	2	0	0
918	1	2	0	0
919	1	1	0	0
920	0	2	0	0
921	0	1	0	0
922	1	6	0	0
923	0	1	0	0
924	0	3	0	0
925	0	1	0	0
926	0	0	0	0
927	1	1	0	0
928	0	3	0	0
929	0	2	0	0
930	0	1	0	0
931	0	1	0	0
932	0	1	0	0
933	0	2	0	0
934	1	3	0	0
935	0	4	0	0
936	0	3	0	0
937	0	0	0	0
938	0	1	0	0
939	0	4	0	0
940	0	1	0	0
941	0	1	0	0
942	0	2	0	0
943	0	0	0	0
944	0	5	0	0
945	0	2	0	0
946	1	2	0	0
947	0	1	0	0
948	0	1	0	0
949	0	1	0	0
950	0	0	0	0
951	0	0	0	0
952	1	2	0	0
953	0	1	0	0
954	0	1	0	0
955	0	0	0	0
956	0	1	0	0
957	0	1	0	0
958	0	2	0	0
959	0	0	0	0
960	0	2	0	0
961	0	3	0	0
962	0	0	0	0
963	1	1	0	0
964	0	1	0	0
965	0	0	0	0
966	0	1	0	0
967	1	0	0	0
968	1	0	0	0
969	1	1	0	0
970	0	1	0	0
971	0	1	0	0
972	0	1	0	0
973	1	3	0	0
974	0	0	0	0
975	0	2	0	0
976	1	1	0	0
977	0	0	0	0
978	0	0	0	0
979	1	3	0	0
980	0	3	0	0
981	0	5	0	0
982	0	1	0	0
983	0	2	0	0
984	0	2	0	0
985	0	1	0	0
986	0	2	0	0
987	0	0	0	0
988	0	1	0	0
989	2	2	0	0
990	0	1	0	0
991	0	0	0	0
992	0	3	0	0
993	0	1	0	0
994	0	4	0	0
995	0	3	0	0
996	0	2	0	0
997	0	3	0	0
998	0	1	0	0
999	0	3	0	0
1000	1	1	0	0
1001	1	2	0	0
1002	0	1	0	0
1003	1	2	0	0
1004	0	1	0	0
1005	0	0	0	0
1006	0	0	0	0
1007	0	1	0	0
1008	0	2	0	0
1009	0	1	0	0
1010	0	1	0	0
1011	0	1	0	0
1012	0	2	0	0
1013	0	2	0	0
1014	0	0	0	0
1015	0	1	0	0
1016	0	0	0	0
1017	0	0	0	0
1018	0	5	0	0
1019	0	2	0	0
1020	0	1	0	0
1021	0	0	0	0
1022	0	3	0	0
1023	0	2	0	0
1024	0	1	0	0
1025	0	2	0	0
1026	1	1	0	0
1027	0	1	0	0
1028	0	1	0	0
1029	0	1	0	0
1030	0	0	0	0
1031	1	1	0	0
1032	1	0	0	0
1033	1	1	0	0
1034	1	0	0	0
1035	1	2	0	0
1036	0	3	0	0
1037	0	1	0	0
1038	0	3	0	0
1039	0	2	0	0
1040	1	4	0	0
1041	0	2	0	0
1042	0	0	0	0
1043	0	1	0	0
1044	0	2	0	0
1045	0	0	0	0
1046	0	1	0	0
1047	0	0	0	0
1048	0	0	0	0
1049	0	1	0	0
1050	1	1	0	0
1051	1	0	0	0
1052	0	0	0	0
1053	0	1	0	0
1054	0	1	0	0
1055	0	1	0	0
1056	1	1	0	0
1057	0	2	0	0
1058	0	0	0	0
1059	0	1	0	0
1060	0	1	0	0
1061	0	3	0	0
1062	1	2	0	0
1063	0	1	0	0
1064	0	2	0	0
1065	0	0	0	0
1066	0	0	0	0
1067	0	1	0	0
1068	0	1	0	0
1069	0	3	0	0
1070	0	2	0	0
1071	0	3	0	0
1072	0	4	0	0
1073	0	0	0	0
1074	0	1	0	0
1075	1	1	0	0
1076	0	4	0	0
1077	1	1	0	0
1078	0	1	0	0
1079	0	0	0	0
1080	1	2	0	0
1081	1	2	0	0
1082	0	1	0	0
1083	0	2	0	0
1084	0	3	0	0
1085	1	0	0	0
1086	0	2	0	0
1087	1	0	0	0
1088	1	0	0	0
1089	0	1	0	0
1090	0	0	0	0
1091	0	0	0	0
1092	0	2	0	0
1093	1	1	0	0
1094	0	2	0	0
1095	1	2	0	0
1096	0	0	0	0
1097	0	2	0	0
1098	0	0	0	0
1099	0	0	0	0
1100	0	0	0	0
1101	0	1	0	0
1102	0	2	0	0
1103	0	1	0	0
1104	0	0	0	0
1105	2	1	0	0
1106	0	4	0	0
1107	0	0	0	0
1108	1	0	0	0
1109	0	2	0	0
1110	1	1	0	0
1111	0	2	0	0
1112	0	1	0	0
1113	0	1	0	0
1114	0	3	0	0
1115	0	0	0	0
1116	1	1	0	0
1117	0	1	0	0
1118	2	2	0	0
1119	0	2	0	0
1120	0	1	0	0
1121	0	5	0	0
1122	3	1	0	0
1123	0	2	0	0
1124	0	0	0	0
1125	1	1	0	0
1126	0	1	0	0
1127	0	0	0	0
1128	1	2	0	0
1129	1	0	0	0
1130	0	1	0	0
1131	0	1	0	0
1132	0	0	0	0
1133	0	0	0	0
1134	0	0	0	0
1135	1	1	0	0
1136	0	4	0	0
1137	0	1	0	0
1138	1	1	0	0
1139	0	1	0	0
1140	0	1	0	0
1141	0	0	0	0
1142	0	1	0	0
1143	0	0	0	0
1144	0	1	0	0
1145	1	1	0	0
1146	0	1	0	0
1147	0	0	0	0
1148	0	1	0	0
1149	0	1	0	0
1150	0	1	0	0
1151	0	3	0	0
1152	0	1	0	0
1153	0	3	0	0
1154	0	2	0	0
1155	0	1	0	0
1156	1	2	0	0
1157	1	1	0	0
1158	0	0	0	0
1159	0	2	0	0
1160	0	1	0	0
1161	0	0	0	0
1162	1	2	0	0
1163	0	3	0	0
1164	1	0	0	0
1165	1	1	0	0
1166	1	0	0	0
1167	0	1	0	0
1168	1	2	0	0
1169	0	2	0	0
1170	0	3	0	0
1171	0	3	0	0
1172	0	1	0	0
1173	0	3	0	0
1174	0	4	0	0
1175	1	1	0	0
1176	0	1	0	0
1177	0	0	0	0
1178	2	0	0	0
1179	0	3	0	0
1180	0	0	0	0
1181	0	0	0	0
1182	0	0	0	0
1183	0	1	0	0
1184	1	2	0	0
1185	0	2	0	0
1186	0	0	0	0
1187	0	1	0	0
1188	0	2	0	0
1189	1	0	0	0
1190	0	0	0	0
1191	0	1	0	0
1192	0	0	0	0
1193	0	2	0	0
1194	1	3	0	0
1195	1	1	0	0
1196	0	2	0	0
1197	0	1	0	0
1198	1	1	0	0
1199	0	3	0	0
1200	0	0	0	0
1201	0	1	0	0
1202	2	1	0	0
1203	1	1	0	0
1204	0	1	0	0
1205	0	0	0	0
1206	1	1	0	0
1207	1	0	0	0
1208	0	1	0	0
1209	0	0	0	0
1210	1	0	0	0
1211	1	1	0	0
1212	1	1	0	0
1213	1	2	0	0
1214	0	2	0	0
1215	0	1	0	0
1216	0	1	0	0
1217	2	3	0	0
1218	0	0	0	0
1219	0	3	0	0
1220	0	1	0	0
1221	0	2	0	0
1222	0	0	0	0
1223	1	0	0	0
1224	0	0	0	0
1225	1	0	0	0
1226	0	0	0	0
1227	0	3	0	0
1228	0	2	0	0
1229	2	3	0	0
1230	0	2	0	0
1231	0	2	0	0
1232	1	1	0	0
1233	1	0	0	0
1234	0	2	0	0
1235	0	1	0	0
1236	1	2	0	0
1237	1	2	0	0
1238	0	1	0	0
1239	1	0	0	0
1240	1	2	0	0
1241	2	2	0	0
1242	0	0	0	0
1243	0	1	0	0
1244	0	3	0	0
1245	0	2	0	0
1246	0	1	0	0
1247	0	1	0	0
1248	0	0	0	0
1249	0	1	0	0
1250	0	1	0	0
1251	0	0	0	0
1252	0	2	0	0
1253	0	1	0	0
1254	0	0	0	0
1255	0	1	0	0
1256	0	2	0	0
1257	0	0	0	0
1258	1	3	0	0
1259	0	2	0	0
1260	0	3	0	0
1261	1	1	0	0
1262	0	1	0	0
1263	1	0	0	0
1264	0	1	0	0
1265	2	0	0	0
1266	2	2	0	0
1267	0	1	0	0
1268	1	0	0	0
1269	0	0	0	0
1270	1	2	0	0
1271	2	2	0	0
1272	0	1	0	0
1273	1	0	0	0
1274	0	2	0	0
1275	0	0	0	0
1276	0	0	0	0
1277	0	2	0	0
1278	1	2	0	0
1279	0	2	0	0
1280	0	0	0	0
1281	0	2	0	0
1282	0	2	0	0
1283	1	1	0	0
1284	1	0	0	0
1285	0	1	0	0
1286	0	2	0	0
1287	0	3	0	0
1288	1	0	0	0
1289	0	1	0	0
1290	1	2	0	0
1291	1	0	0	0
1292	1	0	0	0
1293	0	0	0	0
1294	1	1	0	0
1295	0	0	0	0
1296	0	3	0	0
1297	1	2	0	0
1298	0	3	0	0
1299	0	0	0	0
1300	0	2	0	0
1301	0	0	0	0
1302	1	0	0	0
1303	0	1	0	0
1304	2	3	0	0
1305	1	0	0	0
1306	0	2	0	0
